@RELATION session_attributes.arff

@ATTRIBUTE sessionID STRING
@ATTRIBUTE /shuttle/countdown/ {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/images/images.html {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/mission-sts-71.html {0, 1}
@ATTRIBUTE / {0, 1}
@ATTRIBUTE /ksc.html {0, 1}
@ATTRIBUTE /shuttle/countdown/liftoff.html {0, 1}
@ATTRIBUTE /shuttle/missions/missions.html {0, 1}
@ATTRIBUTE /htbin/cdt_main.pl {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/movies/movies.html {0, 1}
@ATTRIBUTE /history/apollo/apollo.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/apollo-13.html {0, 1}
@ATTRIBUTE /history/history.html {0, 1}
@ATTRIBUTE /shuttle/countdown/countdown.html {0, 1}
@ATTRIBUTE /shuttle/technology/sts-newsref/stsref-toc.html {0, 1}
@ATTRIBUTE /shuttle/resources/orbiters/atlantis.html {0, 1}
@ATTRIBUTE /htbin/cdt_clock.pl {0, 1}
@ATTRIBUTE /software/winvn/winvn.html {0, 1}
@ATTRIBUTE /shuttle/countdown/lps/fr.html {0, 1}
@ATTRIBUTE /shuttle/missions/sts-67/mission-sts-67.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/apollo-13-info.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-11/apollo-11.html {0, 1}
@ATTRIBUTE /facilities/lc39a.html {0, 1}
@ATTRIBUTE /shuttle/missions/sts-70/mission-sts-70.html {0, 1}
@ATTRIBUTE /shuttle/countdown/tour.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/ {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/images/ {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/news/ {0, 1}
@ATTRIBUTE /shuttle/missions/sts-63/mission-sts-63.html {0, 1}
@ATTRIBUTE session_time NUMERIC
@ATTRIBUTE visited_sites NUMERIC
@ATTRIBUTE avg_time_per_site NUMERIC
@ATTRIBUTE session_time_categories {t<2min, 2min<=t<5min, 5min<=t<30min}
@ATTRIBUTE session_average_time_per_site_categories {t<2min, 2min<=t<5min, 5min<=t<30min}
@ATTRIBUTE done_things_categories {x<=4, 4<=t<10, x>=10}

@DATA
f5cd20c0-124d-11eb-91d9-e935f39b3778,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,41.5,t<2min,t<2min,x<=4
c44ac910-1240-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,4,80.25,5min<=t<30min,t<2min,x<=4
bcd2e352-1240-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,19.0,t<2min,t<2min,x<=4
9d1857be-1244-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2,51.5,t<2min,t<2min,x<=4
0580b392-1244-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,3,15.666666666666666,t<2min,t<2min,x<=4
d12454a2-124b-11eb-91d9-e935f39b3778,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,982,30,32.733333333333334,5min<=t<30min,t<2min,x>=10
d35fe638-1245-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,12.5,t<2min,t<2min,x<=4
3cfbccbe-124c-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,3,94.66666666666667,2min<=t<5min,t<2min,x<=4
330eec00-1241-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,10.5,t<2min,t<2min,x<=4
9570a38c-124d-11eb-91d9-e935f39b3778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,2,433.5,5min<=t<30min,5min<=t<30min,x<=4
238fb64a-124d-11eb-91d9-e935f39b3778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,106,2,53.0,t<2min,t<2min,x<=4
87c5f6d8-124d-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,7.5,t<2min,t<2min,x<=4
89c29596-1251-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,5,16.2,t<2min,t<2min,4<=t<10
5ca5ba5e-1240-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,2,138.5,2min<=t<5min,2min<=t<5min,x<=4
12e188ce-1242-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,3,30.333333333333332,t<2min,t<2min,x<=4
3f789b16-124c-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,4,89.0,5min<=t<30min,t<2min,x<=4
5bbc9c7e-1250-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,5,206.4,5min<=t<30min,2min<=t<5min,4<=t<10
2551de56-1246-11eb-91d9-e935f39b3778,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,6,90.66666666666667,5min<=t<30min,t<2min,4<=t<10
b530714e-1251-11eb-91d9-e935f39b3778,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,6,104.0,5min<=t<30min,t<2min,4<=t<10
8acc89cf-124c-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,5,61.2,5min<=t<30min,t<2min,4<=t<10
8acc89ce-124c-11eb-91d9-e935f39b3778,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,6,54.166666666666664,5min<=t<30min,t<2min,4<=t<10
c1051180-124e-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3,24.666666666666668,t<2min,t<2min,x<=4
af9014ae-124e-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,18.0,t<2min,t<2min,x<=4
fff09ab8-1246-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782,3,594.0,5min<=t<30min,5min<=t<30min,x<=4
fff09ab7-1246-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,2,424.0,5min<=t<30min,5min<=t<30min,x<=4
ff1d599e-1250-11eb-91d9-e935f39b3778,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,5,145.6,5min<=t<30min,2min<=t<5min,4<=t<10
274468b2-124d-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,3,155.0,5min<=t<30min,2min<=t<5min,x<=4
7ea34548-1251-11eb-91d9-e935f39b3778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2,39.5,t<2min,t<2min,x<=4
d8a95711-1249-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,766,7,109.42857142857143,5min<=t<30min,t<2min,4<=t<10
d9e73cbe-1249-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,21,2,10.5,t<2min,t<2min,x<=4
6fe7d3a2-124c-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,11.0,t<2min,t<2min,x<=4
78959f52-124c-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2,82.0,2min<=t<5min,t<2min,x<=4
83934ef4-1251-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,6,250.0,5min<=t<30min,2min<=t<5min,4<=t<10
3f7a825a-1251-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,16.333333333333332,t<2min,t<2min,x<=4
ee0d57ea-124a-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,4,52.25,2min<=t<5min,t<2min,x<=4
4044a6ea-1240-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414,4,353.5,5min<=t<30min,5min<=t<30min,x<=4
1a2cd980-124c-11eb-91d9-e935f39b3778,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1357,41,33.09756097560975,5min<=t<30min,t<2min,x>=10
7a4d248e-124a-11eb-91d9-e935f39b3778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3,25.666666666666668,t<2min,t<2min,x<=4
c28490e4-1244-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,3,183.66666666666666,5min<=t<30min,2min<=t<5min,x<=4
a6d8cf86-124e-11eb-91d9-e935f39b3778,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,5,12.0,t<2min,t<2min,4<=t<10
166b2474-1250-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2,54.0,t<2min,t<2min,x<=4
4e17b402-1249-11eb-91d9-e935f39b3778,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,5,279.0,5min<=t<30min,2min<=t<5min,4<=t<10
bc2afde7-1249-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,11,14.272727272727273,2min<=t<5min,t<2min,x>=10
a31de35e-124e-11eb-91d9-e935f39b3778,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,477,12,39.75,5min<=t<30min,t<2min,x>=10
7a93c78a-1250-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,20,63.05,5min<=t<30min,t<2min,x>=10
bd144af8-1246-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,17.0,t<2min,t<2min,x<=4
f2105eda-1251-11eb-91d9-e935f39b3778,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1201,17,70.6470588235294,5min<=t<30min,t<2min,x>=10
995a6424-1248-11eb-91d9-e935f39b3778,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,11.5,t<2min,t<2min,x<=4
868148ce-1246-11eb-91d9-e935f39b3778,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,15.0,t<2min,t<2min,x<=4
9a6c973c-124e-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,5,17.4,t<2min,t<2min,4<=t<10
1a9617b2-124a-11eb-91d9-e935f39b3778,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,309,6,51.5,5min<=t<30min,t<2min,4<=t<10
4475dbf6-124c-11eb-91d9-e935f39b3778,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1241,11,112.81818181818181,5min<=t<30min,t<2min,x>=10
fde1e4f0-1250-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,980,14,70.0,5min<=t<30min,t<2min,x>=10
dad81e6a-1242-11eb-91d9-e935f39b3778,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,618,5,123.6,5min<=t<30min,2min<=t<5min,4<=t<10
36b96618-1247-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,412,3,137.33333333333334,5min<=t<30min,2min<=t<5min,x<=4
f1bc75d4-1244-11eb-91d9-e935f39b3778,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,5,66.2,5min<=t<30min,t<2min,4<=t<10
58df51ce-1244-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,7,109.28571428571429,5min<=t<30min,t<2min,4<=t<10
37601718-124e-11eb-91d9-e935f39b3778,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,235,8,29.375,2min<=t<5min,t<2min,4<=t<10
9b4d6bb0-1247-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,110.5,2min<=t<5min,t<2min,x<=4
ac9fbc88-1247-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,7,24.428571428571427,2min<=t<5min,t<2min,4<=t<10
72632d0d-124c-11eb-91d9-e935f39b3778,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,49.0,t<2min,t<2min,x<=4
41c60232-1247-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,3,67.0,2min<=t<5min,t<2min,x<=4
41c60233-1247-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,4,53.25,2min<=t<5min,t<2min,x<=4
5ad10dda-1247-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,3,46.0,2min<=t<5min,t<2min,x<=4
0774a3e4-1243-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,19.5,t<2min,t<2min,x<=4
0c8342a2-1246-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3,24.666666666666668,t<2min,t<2min,x<=4
90640b7a-1245-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,11.5,t<2min,t<2min,x<=4
94359daa-124e-11eb-91d9-e935f39b3778,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,8,37.5,2min<=t<5min,t<2min,4<=t<10
1db75646-1249-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,3,55.0,2min<=t<5min,t<2min,x<=4
0eeb5b4d-1246-11eb-91d9-e935f39b3778,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,184,4,46.0,2min<=t<5min,t<2min,x<=4
52765da4-1245-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,379,14,27.071428571428573,5min<=t<30min,t<2min,x>=10
ba7d68e8-1245-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,49.0,t<2min,t<2min,x<=4
30876b82-1247-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,2,21.0,t<2min,t<2min,x<=4
d2a1af8e-1244-11eb-91d9-e935f39b3778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,39.0,t<2min,t<2min,x<=4
eb391f8c-1249-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,2,515.0,5min<=t<30min,5min<=t<30min,x<=4
c731c638-124f-11eb-91d9-e935f39b3778,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3,25.666666666666668,t<2min,t<2min,x<=4
357c62b4-1247-11eb-91d9-e935f39b3778,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,131,7,18.714285714285715,2min<=t<5min,t<2min,4<=t<10
603cdb1a-124b-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,9.5,t<2min,t<2min,x<=4
db25562e-1249-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,4,75.75,5min<=t<30min,t<2min,x<=4
2b7f6334-1246-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,31.0,t<2min,t<2min,x<=4
36a1967e-1250-11eb-91d9-e935f39b3778,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,15,72.6,5min<=t<30min,t<2min,x>=10
8ccaab6e-124e-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,5,109.6,5min<=t<30min,t<2min,4<=t<10
4a4832dc-124b-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,15.5,t<2min,t<2min,x<=4
70b2c8b0-1250-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,30.5,t<2min,t<2min,x<=4
025c42bc-1249-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3,26.666666666666668,t<2min,t<2min,x<=4
33673c62-124a-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2,43.5,t<2min,t<2min,x<=4
60ef2a9e-1251-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2,112.0,2min<=t<5min,t<2min,x<=4
f8ee0eec-1250-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,3,64.66666666666667,2min<=t<5min,t<2min,x<=4
e2c676b0-1244-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,2,308.0,5min<=t<30min,5min<=t<30min,x<=4
9165f284-1247-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,15.0,t<2min,t<2min,x<=4
198e705c-124b-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,19.5,t<2min,t<2min,x<=4
8634c6ec-124c-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,20.0,t<2min,t<2min,x<=4
57db814a-1248-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2,66.0,2min<=t<5min,t<2min,x<=4
19665000-1245-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,107,3,35.666666666666664,t<2min,t<2min,x<=4
08ca10b4-1246-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,3,64.0,2min<=t<5min,t<2min,x<=4
70ba4a3e-1243-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4,15.5,t<2min,t<2min,x<=4
809a31a2-1244-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,26.5,t<2min,t<2min,x<=4
b85f9884-124e-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,19.0,t<2min,t<2min,x<=4
3c23b66e-1245-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,14.0,t<2min,t<2min,x<=4
32ccdaca-1252-11eb-91d9-e935f39b3778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,529,7,75.57142857142857,5min<=t<30min,t<2min,4<=t<10
1177709e-1250-11eb-91d9-e935f39b3778,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400,5,80.0,5min<=t<30min,t<2min,4<=t<10
06e5d440-124b-11eb-91d9-e935f39b3778,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,3,120.0,5min<=t<30min,t<2min,x<=4
21753622-1249-11eb-91d9-e935f39b3778,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,422,7,60.285714285714285,5min<=t<30min,t<2min,4<=t<10
f602a6d2-1248-11eb-91d9-e935f39b3778,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3,18.333333333333332,t<2min,t<2min,x<=4
0f71deca-1245-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0.3333333333333333,t<2min,t<2min,x<=4
0e36471d-1245-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,83,6,13.833333333333334,t<2min,t<2min,4<=t<10
1ca3cdd2-1246-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,10.0,t<2min,t<2min,x<=4
f230021c-124c-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,35.0,t<2min,t<2min,x<=4
94079da2-124d-11eb-91d9-e935f39b3778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,4,165.25,5min<=t<30min,2min<=t<5min,x<=4
219bc8ee-1246-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110,3,36.666666666666664,t<2min,t<2min,x<=4
e01af058-1249-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,204,5,40.8,2min<=t<5min,t<2min,4<=t<10
76ea9fa8-1243-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,5.0,t<2min,t<2min,x<=4
79580c46-1250-11eb-91d9-e935f39b3778,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,4,121.75,5min<=t<30min,2min<=t<5min,x<=4
13ee216e-124c-11eb-91d9-e935f39b3778,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,4,41.5,2min<=t<5min,t<2min,x<=4
2ce9d7a8-1242-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1095,3,365.0,5min<=t<30min,5min<=t<30min,x<=4
273fcab9-124e-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,11.0,t<2min,t<2min,x<=4
287c8786-124e-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,576,24,24.0,5min<=t<30min,t<2min,x>=10
0b291470-1243-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,11.5,t<2min,t<2min,x<=4
